text,label
"Nakakadisappoint mali yung isang order, mukha pang basahan yunh pinalit. second time ko na to mag order sa shop di ko alam kung masusundan pa, nakakakaba na baka mali nanaman. Sana sa susunod paki ayos naman bago maisend DOUBLE OR TRIPLE CHECK PLEASE. Ni- refund yung product pero HALF lang.",0
"Nag leak yung product, mas ok pa na bumili ka ng di buy one take one, kasi kalahati nalang makakarating sayo",1
6x na kong umuorder sa Belo. Ngayon lang ako medyo disappointed. Yung pimple gel kasi tuyot yung laman ng isa. Ngayon lang ako umorder pimpgel. Inilawan ko kasi yung loob para makita kung gano kadami. Then ayun nakita ko tuyot nga yung isa. Hays sana di maexperience ng iba. Buy 1 take 1 kasi diba.,1
mabilis ang naging shipping at delivery ng mga items. wala rin any damages observed upon delivery. ok rin ang quality ng mga items. salamat po sa free sample ng peanut butter,1
The package have arrived. Kumpleto naman po lahat ng orders ko. Ang ganda ng packaging walang nasira o nag- leak. Thanks!,1
"Not good, hindi nag work kala ko good quality hindi pla",0
I chose this items kasi mas mura ang shipping fee. Sorry for the late review. Nagustuhan ng mga nagpabili sa kin. Hehehe.,1
I ordered black tas Ang dumating blue color blind Po ba sana nag remind man lang Po,0
"You get what you pay for. On its price okay na rin, sana magtagal.",1
Maganda talaga siya sa face fresh sa feeling then pag morning smooth yung face ko malambot,1
Ok namn Sia lagyan Mona nang tubig at total mag shake na.,1
Thanks i got it. sakto sa birthday ng anak ko bukas. kaso wala manlang freebies sad naman,1
"Maayos nmn pagkakabalot, maganda din yung items, pasensya na hindi ko na napicturan.",1
Walang stand yung dalawa pero goods naman yung item,1
"kakakuha ko lang today, and ilalagay ko palang yung cellphone ko nasira na siya.",0
"Good Quality, Well packaged, very affordable naman din, ingat lang sa pagbukas dun sa kabila, kasi tinitwist pala, hindi siya gaya ballpen na binubunot lang. Perfect pang highlight sa ebooks or sa pdf files yung soft part, yung kabilang dulo.",1
"Before sana ipadala i check muna mabuti yung product! Not asking for a refund, kahit palitan lang sana. Same solor same size! Pano ko pagreregalo to?",0
Not recommended wag n kayo bbli sa shop na to malala akala ko nkatipid nko wala din nmn pla sobrang gaan ng item wala pa isang charge lobat n agad,0
"So late rating po ako pero nagamit ka na yung power bank and okay na sya sa price nya, actually madaling malobat yung power bank, ni Minsan diko pa nafufull charge yung phone ko sa power bank na to. Still thanks you padn",1
ok na sana kaso kulang ng make up sponge and bali ung pang brush mabilis ang delivery and well pack,1
Maganda itong brand sa MGA review na Nakita KO tapos ang maganda may libre pa syang apple cider vinegar first time KO Lang bumili mukang mauulit pa salamat seller,1
ang bilis nya malowbat ngayon palang po namin na try dipo sya nkakadurog ng mga pruits,0
"Hindi gumagana, sayang lang purchase ko, ive tried plugging it in gumana pero nag turn off din. Bili nalang kayo ng legit haha sayang.",0
Matagal bago maship. Pero worth the wait talaga. Thank you so much po. I' m so happy. Parang original Yung The Mountain is you. Yung atomic habits okay na okay naman. Purchase Ako ulit dito.,1
Mali yung pinadala na product. Bogus talaga yung mga ganitong sellers from china. Kabadtrip ang mahal pa naman. Tatandaan ko shop nyo.,0
Sobrang excited pa naman ako sa item na to kaso na dissapoint ako ng dumating yupi yupi yung karton tapos may crack pa hindi rin maayos ang pagka balot hindi rin gumagana sira sya sabi papalitan daw pero hanggang ngayon wala pa din update tried to refund kaso hassle lng kya wag na lng.,0
Hndi pa nakakapuno ng cellphone lowbat ba agad syang pera,0
Ang bilis dumating. Nag order ako tas kinabukasan dumating na. Effective sya. May mga side effects makati na parang may tumutusok tapos may redness rin na part sa UA Pero bakit may buhok na maliit akong nakita sa roll on hehe),1
Ok namn Ang iBang order ko kaso nga Lang my iba akng order mali2 yong pinadla.,1
"Very gentle sya, walang masyadong bula or baka nanimabago lng ako kasi hindi ako sanay sa walang bula na facial cleanser.",1
White ang order ko pero blue ang pinadala nkaka dismaya poh,0
"Na scam ako ng seller, pinadala nya sakin wrong code tapos usb wire lng ung laman ng parcel ko, kahit na maliit na halaga lng nasayang, ung Tiwala nasira na, sana wla ng maloko kagaya ko",0
2days na nasa arawan pagdating ng gabi wala pa din ilaw. Sayang ang pera,0
Very nice mabilis magdeliver d umabot ng mga 1 week pero Akala ko Sakura yung brand pero it' s ok as long na nagana edi ok,1
Tagal magreply sa reklamo ko. Halos patapos na confirmation period bago nagreply. Nagpadala na aq ng video pero ayaw maniwala at pinapaulit. Walang kawenta yung libreng battery kasi parehas drained na. Nag order na lang ako ng ibang model para may magamit anak ko pero ok naman. Sayang yung pagkakabili ko dito. Ako na ata pinakamalas,0
EFFECTIVE TALAGA! HINDI MALAGKIT SA SKIN. GRABI DIN YUNG PACKAGING. NAKAPASAFE,1
Slightly damage. nasobrahan ng cut. pero nabenta ko na. useful nman. mejo manipis ung item. madaling mayupi. video not related.,1
"putol ung stand, saka ung kahon nya lukot lukot, ndi maayos pagkakapackage",0
Mali yung variation ng eye shadow pallete at maybelline inorder ko summer girl binigay. Yung lip tint maayos yung roller pero ang hirap lumabas nung tint,0
Isa lang naman Yung walang tinta at Wala din syang takip baka kaya natuyo?,1
Yung isa okay na- inflate pero yung isa defective. me butas yung sa may ihipan ng hangin kaya di nainflate. sayang! di siguro na check bago pinadala.,0
Ok na sana kaso yung box was badly damage. Siguro binabato ng delivery toh.,1
Maayos Naman paqka balot nya tapos wla damage yong product Tama magada sya salamat Pala sa reseller rider godblees Po,1
"Akala ko para lang siyang ordinary na mahinang vaccume kasi pang desk lang, pero infairness and ganda ng suction niya pati small particle nakukha niya. Kailangan lang tagala bago malakas yung battery para malaks din buga niya.",1
30 minutes lang gumana? Nakaka connect pero wlang sounds. Ano baun? Ganda sana nung tumunog nakaka anim na kanta plang ata sumuko na. Note: hindi po nag vivideoke sounds lang ng phone.,0
Bakit po ganon. Ang liit ng size 41 for men. Parang size 7 lang sa girls. Haaay di magamit ng asawa ko,0
"At first akala namin sira kasi hindi pantay, yun pala kailangan lang iscrew muna yung sides sa wall para mag expand. PS. Palagyan lang ng note sa manual para maremind lang yung mga tao na it' s made like that. Thanks",1
Di trustworthy ang rider. Di sinasabi totoong presyo ng parcel.,0
Ok naman kaya lang magkaiba ang quality ng natanggap ko. Yung gray malaki yung black nman maliit.,1
"Nag reply naman si seller, pero yung speaker with mic is karat2 po tsaka pag kakanta ka late boses mo sa speaker.",0
Maganda naman siya. Inexpect ko lang na medium sized siya based in the picture pero maliit lang pala talaga siya. Pero maganda naman ang colors niya at may bag pa. Thanks seller,1
wala pa kong narerecieve at nung dec 17 ko pa ito inorder!,1
"Got my orders. Maayos naman po packaging and delivery. Incomplete lang, wala yung kinoki pads. hindi ko po napicturan yung iba kaya ilan lang yung mga mga may pics dito. Mura lang mga paninda nila so will surely order again.",1
Panget bat wala yung tela na kasama dapat nung tumbler? Luge,0
Hndi gumagana remote control msyado mahina ung ilaw,0
Okayy naman sya at malakas din pero buti black ang colour napili ko 10/ 10,1
"I' m so disappointed with the product. Kasi ang sabi sa picture 11 cm ang laki niya. But nung nareceive ko yung item, it is only 9 cm. Akala ko mas malaki siya compare sa iba. And the delivery of the product, it took more than a week bago dumating. I' m sorry but I' m just disappointed.",0
Ang gandang tingnan. Cute sana pero walang kwentA! Pinadala pa sira naman ang power. Kontakin mo ang seller ayaw kang replyan,0
manipis. hindi niya kayang iprotect ung paa sa rocky beaches. more like socks lng siya.,0
"First time kong magbigay ng 1 star, kung pwede lang magbigay ng 0 star, ginawa ko na. SAYANG ANG PERA KO. REASONS: I received an INCOMPLETE ITEM, 3 pcs. ang order ko pero 2 pcs. lang ang dumating. I messaged the seller that the items I received ay INCOMPLETE. Nagsend din ako ng UNEDITED UNBOXING VIDEO and PHOTOS, pero wala silang paramdam UNTIL NOW 5TH DAY",0
Di sinunod yung variant. Tatlo inorder ko 1/ 3 lang yung tama.,0
mahina na umilaw yung iba kahit matagal binilad sa araw,1
Well packed. And tama po ang kulay na binigay sa akin. Happy customer here!,1
"Solid maayos pagkakapack maganda yung item, solid din nung delivery guy amp HAHAHAHAHAHAH LT",1
Hello! Thank you so much po. Gumagana naman po yung ring light. Goods since na aadjust talaga yung lighting. Salamat po ulit. Sa uulitin.,1
"Disappointing, kasi 7 slot yung binili ko and 4 slot lang to and mukhang di ko pa magamit yung isa. Very wrong po",0
Thank u gagamitin ko sya para sa baby puree food. Ang ganda thank u nakakasipag gumawa ng homemade puree mga fruits and vegetable na soft maimix ko dito thank u seller bilis din dumating,1
Super nagustuhan ng sister ko at maganda din yung sounds,1
"Super gusto ko sya kasi organic talagaaaaa. Hndi pa mahapdi sa mukha at halatang lakas makatipid unlike sa mga nagamit ko na products. Na- late lang magreview ksi inantay ko muna mag ilang weeks kung effective talaga. Ayun, napansin nga ng ate ko na nagimprove yung skin ko and inask nya ano gamit ko.",1
So happy with my purchase. Magagamit ko na albums na binili ko,1
May ilan piraso may sira peo ok namn maganda naman sya,1
"Ok ang packaging, maayos nung dumating but, almost 5hours to 6 hours ng naka charge ang phone namin sa power bank pero nababawasan lang ang percentage nya",0
okay naman yung quality pero XL yung isang tshirt na inorder ko tapos hindi na ko tinanong if okay ba na Large na lang instead of XL.,1
"ganito siya mga sis hindi pwede pang lavarn, punuin niyo nalang laman para hindi flat na flat nkklk",0
Thank you seller mabilis ship out at mabilis rin nadeliver. gumagana naman at maayos packaging kaya walang sira. Salamat rin shopee rider.,1
Hindi po sya maganda. Ang lakas ng expectation versus reality. Na sayang 70 ko plus yong shipping pa hindi sya worth it.,0
Sablay walang kwenta sa picture lng mganda ang size daya pa sinulatan lng ng marker bad trip.,0
"AYAW REFUND YUNG KULANG NA ITEM! 500+ binayaran ko di naman pinupulot yung 199 item na ayaw irefund, di pa nagrereply godbless nalang sa business niyoo",0
ok naman po effective. mejo nangamoy lang sa una kc bago. maganda naman magaan sya. thanks seller.,1
Kompleto ung items kaso ung lagayan niang bilog basag hnd ko lng napicturan kc nagmamadali aq,0
"Okay naman. Maganda siya, matunog yung clicking sound other than that okay naman. Tagal lang niya dumating mga two weeks siguro",1
Binago ko ang rate ko kase nag reklamo sakin ung bumili. Madaling malobat isang music lang daw lobat na. Maganda sana ung design at kulay battery lang ang deperensya.,0
"Hi po, na receive ko na yung book pero may mga maliliit lng sya na damage",1
Goods nman po dumating kumpleto po at maganda din ang pods. pero sana sa susunod kahit nka box po pra po hnd sya mayupi mga lagayan salamat. sa inyo na po ako oorder,1
"super ganda ng tunog ng speaker sana tumagal at kumpleto rin items na rumating sakin, bait rin ni seller. Thank you po!",1
Well package at walang sira mg dumating thank you po,1
Photo not related. ok naman yung ilaw gana naman lahat Pang benta ko siya sana laging ganun na walang sira at tlagang balot na balot,1
pwede na pero diko eni expect na ganto sya kalaki kala ko maliit Lang pero mukhang maganda sya peri diko pa na try,1
Working naman pero hindu nya na papair ung susi ng kotse namin seller pag nabasa mo 2 i chat moko dto may tanong lang,1
Gooooods kaso may bawas yung isa nadaganan ata sa pagdeliver hehehe. Mas mabigat yung isang kasama nya eh. Overall nice pa rin kasi mas mababa ko lang sya nakuha. Kaya kay Leni tayo! LetLeniLead2022.,1
It' s color RED. Ang CUTE ng product. Bago ko inorder talaga to nagbasa basa ako sa mga feedback nila but then I' m so lucky na walang sira yung na- order ko. Thats why i give u 4 stars. And one more thing si kuyah na nag deliver I SALUTE YOU PO. GINAWAN NG PARAAN PARA MAKAPUNTA SIYA,1
Sobrang ganda at legit po maganda ang pgkabalot ng item safety and good condition recommended ko po to shop nato Order po ako Ulit God Bless you Seller at sa mabait na rider Maraming Salamat,1
"malayo sa personal eh, dalawa kinuha ko kahit yun isa man lang sana nasunod hayst",0
Isang star lang sakin ang shop na to. Kasi disappointed ako. Dalawa yong inorder ko isa lang dumating.,0
Yung order skinny jogger pero dumating jogger pants pang jogging pants hay. Seller paayos Lau sa picture nung binebenta mo. Magkaibang magkaiba,0
Medyo sensitive rin yung mousepad sa keyboard kaya mas madaling mag- remote na lang,1
okay lang ang product pero di naka balot ng maayos i mean di sya naka lagay sa shoe box,1
1 star lng my bracelet daw kasali pag bukas mo wla. Nman bracelet,0
"Akala ko nung una di umiilaw sa gabi pala sya nailaw nanibagu ako dto btw good quality po sya at wala naman sira, order ako ulit pg pwd na sakin location ulit.",1
May basag maraming gasgas Yung level na 3 parang sound langlumalakas,0
May butas ung item. tumutulo xa f nalagyan ng tubig.,0
"Sayang Lng pera ko. maLing maLi yong binigay nyo may mansa pa,",0
D gumagana. Umilaw saglit tas wala na agad D goods quality.,0
my 3rd time. highly recommendeddko nga lng napipicturan na.,1
Bogos seller Pina cancel ko n kc Mali Yung order pinadala pren sakto p wla ako Kaya ayun tsk,0
huwaaao nakabili na kasi papa ko ng mouse pad pero ang ganda niya talaga hindi po ito yung pic and vid,1
"Ilang oras nag charge tapos wla pang 10 seconds gumana, sayang yung saging woala",0
Ang pangit na pagka pack at hindi gumagana at may gasgas din cya sana naman tinignan muna ng reseler bago ini packbaka akala mo namumulot lng kami ng pera para bayad ng order namin at ang reder kami pa ang pumunta sa kanilang bahay,0
Good product. Sana lang tumagal maliit lang sya pero maganda naman yung tunog nya.,1
"hi! pasensya po pero ndi ko po nagustohan, basag po ung speaker tska ung mic mahina po.",0
"Second time ko mag order and mas mabilis yung shipping ngayon. Super safe pa rin ng items dahil naka bubble wrap isa isa, nag leak lang ng kaunti yung toner pero okay lang parang di naman nabawasan.",1
Legit seller po kaso wala yung isang design at natatanggal,1
"goods nice quality. tingnan mo lang ang aking mga mata wag nang titingin pa sa iba, akin ka na wala ng iba ah. love the cap po, bilis dumating",1
Tom na namin xa mattest pra maphnga galing from delivery napakaganda at unique ung design at details wala nga lang ung free tshirt 2nd order na nmin to pero thankyou thnkyou po hope wla mging prob kpg inopen nnmin bukas thankyou din sa deliverman bait po,1
Black order ko pero dalawang gray dumating at dipa nagsend pic si seller bago iship ang parcel Buti na lng kasiya sa kapatid at mama ko,0
nahirapan akong ipasok ung strap nya kailangan ko pa tlga hanapan nng paraan.,0
Dissappointed lang ako sa color white na binigay sakin ung right earphone hindi gumagana. sana tinest nio muna bago ipa ship ung item.,0
"Diko talaga matanggap na for 2 item inorder at binayaran ko pero 1 item Lang naibigay sa parcel! at hindi ko tanggap na d pumayag si Shopee sa refund request ko Truly disappointed at Hindi na ako oorder ulit kahit legit ang store mas maganda talaga Kung f2f ka mamimili, kami napeperwisyo.",0
Complete nman un items kaso ndi lang ganun kasecure ung packaging. Mabilis nman shipment.,1
